t x v EK
6.71000 0.14680 0.36000 0.06480
6.72000 0.15040 0.36000 0.06480
6.73000 0.15400 0.36000 0.06480
6.74000 0.15760 0.36000 0.06480
6.75000 0.16120 0.36000 0.06480
6.76000 0.16480 0.36000 0.06480
6.77000 0.16840 0.36000 0.06480
6.78000 0.17200 0.36000 0.06480
6.79000 0.17560 0.36000 0.06480
6.80000 0.17920 0.36000 0.06480
6.81000 0.18280 0.36000 0.06480
6.82000 0.18640 0.36000 0.06480
6.83000 0.19000 0.36000 0.06480
6.84000 0.19360 0.36000 0.06480
6.85000 0.19720 0.36000 0.06480
6.86000 0.20080 0.36000 0.06480
6.87000 0.20440 0.36000 0.06480
6.88000 0.20800 0.36000 0.06480
6.89000 0.21160 0.36000 0.06480
6.90000 0.21520 0.36000 0.06480
6.91000 0.21880 0.36000 0.06480
6.92000 0.22240 0.36000 0.06480
6.93000 0.22600 0.36000 0.06480
6.94000 0.22960 0.36000 0.06480
6.95000 0.23320 0.36000 0.06480
6.96000 0.23680 0.36000 0.06480
6.97000 0.24040 0.36000 0.06480
6.98000 0.24400 0.36000 0.06480
6.99000 0.24760 0.36000 0.06480
7.00000 0.25120 0.36000 0.06480
7.01000 0.25480 0.36000 0.06480
7.02000 0.25840 0.36000 0.06480
7.03000 0.26200 0.36000 0.06480
7.04000 0.26560 0.36000 0.06480
7.05000 0.26920 0.36000 0.06480
7.06000 0.27280 0.36000 0.06480
7.07000 0.27640 0.36000 0.06480
7.08000 0.28000 0.36000 0.06480
7.09000 0.28360 0.36000 0.06480
7.10000 0.28720 0.36000 0.06480
7.11000 0.29080 0.36000 0.06480
7.12000 0.29440 0.36000 0.06480
7.13000 0.29800 0.36000 0.06480
7.14000 0.30160 0.36000 0.06480
7.15000 0.30520 0.36000 0.06480
7.16000 0.30880 0.36000 0.06480
7.17000 0.31240 0.36000 0.06480
7.18000 0.31600 0.36000 0.06480
7.19000 0.31960 0.36000 0.06480
7.20000 0.32320 0.36000 0.06480
7.21000 0.32680 0.36000 0.06480
7.22000 0.33040 0.36000 0.06480
7.23000 0.33400 0.36000 0.06480
7.24000 0.33760 0.36000 0.06480
7.25000 0.34120 0.36000 0.06480
7.26000 0.34480 0.36000 0.06480
7.27000 0.34840 0.36000 0.06480
7.28000 0.35200 0.36000 0.06480
7.29000 0.35560 0.36000 0.06480
7.30000 0.35920 0.36000 0.06480
7.31000 0.36280 0.36000 0.06480
7.32000 0.36640 0.36000 0.06480
7.33000 0.37000 0.36000 0.06480
7.34000 0.37360 0.36000 0.06480
7.35000 0.37720 0.36000 0.06480
7.36000 0.38080 0.36000 0.06480
7.37000 0.38440 0.36000 0.06480
7.38000 0.38800 0.36000 0.06480
7.39000 0.39160 0.36000 0.06480
7.40000 0.39520 0.36000 0.06480
7.41000 0.39880 0.36000 0.06480
7.42000 0.40240 0.36000 0.06480
7.43000 0.40600 0.36000 0.06480
7.44000 0.40960 0.36000 0.06480
7.45000 0.41320 0.36000 0.06480
7.46000 0.41680 0.36000 0.06480
7.47000 0.42040 0.36000 0.06480
7.48000 0.42400 0.36000 0.06480
7.49000 0.42760 0.36000 0.06480
7.50000 0.43120 0.36000 0.06480
7.51000 0.43480 0.36000 0.06480
7.52000 0.43840 0.36000 0.06480
7.53000 0.44200 0.36000 0.06480
7.54000 0.44560 0.36000 0.06480
7.55000 0.44920 0.36000 0.06480
7.56000 0.45280 0.36000 0.06480
7.57000 0.45640 0.36000 0.06480
7.58000 0.46000 0.36000 0.06480
7.59000 0.46360 0.36000 0.06480
7.60000 0.46720 0.36000 0.06480
7.61000 0.47080 0.36000 0.06480
7.62000 0.47440 0.36000 0.06480
7.63000 0.47800 0.36000 0.06480
7.64000 0.48160 0.36000 0.06480
7.65000 0.48520 0.36000 0.06480
7.66000 0.48880 0.36000 0.06480
7.67000 0.49240 0.36000 0.06480
7.68000 0.49600 0.36000 0.06480
7.69000 0.49960 0.36000 0.06480
7.70000 0.50320 0.36000 0.06480
7.71000 0.50680 0.36000 0.06480
7.72000 0.51040 0.36000 0.06480
7.73000 0.51400 0.36000 0.06480
7.74000 0.51760 0.36000 0.06480
7.75000 0.52120 0.36000 0.06480
7.76000 0.52480 0.36000 0.06480
7.77000 0.52840 0.36000 0.06480
7.78000 0.53200 0.36000 0.06480
7.79000 0.53560 0.36000 0.06480
7.80000 0.53920 0.36000 0.06480
7.81000 0.54280 0.36000 0.06480
7.82000 0.54640 0.36000 0.06480
7.83000 0.55000 0.36000 0.06480
7.84000 0.55360 0.36000 0.06480
7.85000 0.55720 0.36000 0.06480
7.86000 0.56080 0.36000 0.06480
7.87000 0.56440 0.36000 0.06480
7.88000 0.56800 0.36000 0.06480
7.89000 0.57160 0.36000 0.06480
7.90000 0.57520 0.36000 0.06480
7.91000 0.57880 0.36000 0.06480
7.92000 0.58240 0.36000 0.06480
7.93000 0.58600 0.36000 0.06480
7.94000 0.58960 0.36000 0.06480
7.95000 0.59320 0.36000 0.06480
7.96000 0.59680 0.36000 0.06480
7.97000 0.60040 0.36000 0.06480
7.98000 0.60400 0.36000 0.06480
7.99000 0.60760 0.36000 0.06480
8.00000 0.61120 0.36000 0.06480
8.01000 0.61480 0.36000 0.06480
8.02000 0.61840 0.36000 0.06480
8.03000 0.62200 0.36000 0.06480
8.04000 0.62560 0.36000 0.06480
8.05000 0.62920 0.36000 0.06480
8.06000 0.63280 0.36000 0.06480
8.07000 0.63640 0.36000 0.06480
8.08000 0.64000 0.36000 0.06480
8.09000 0.64360 0.36000 0.06480
8.10000 0.64720 0.36000 0.06480
8.11000 0.65080 0.36000 0.06480
8.12000 0.65440 0.36000 0.06480
8.13000 0.65800 0.36000 0.06480
8.14000 0.66160 0.36000 0.06480
8.15000 0.66520 0.36000 0.06480
8.16000 0.66880 0.36000 0.06480
8.17000 0.67240 0.36000 0.06480
8.18000 0.67600 0.36000 0.06480
8.19000 0.67960 0.36000 0.06480
8.20000 0.68320 0.36000 0.06480
8.21000 0.68680 0.36000 0.06480
8.22000 0.69040 0.36000 0.06480
8.23000 0.69400 0.36000 0.06480
8.24000 0.69760 0.36000 0.06480
8.25000 0.70120 0.36000 0.06480
8.26000 0.70480 0.36000 0.06480
8.27000 0.70840 0.36000 0.06480
8.28000 0.71200 0.36000 0.06480
8.29000 0.71560 0.36000 0.06480
8.30000 0.71920 0.36000 0.06480
8.31000 0.72280 0.36000 0.06480
8.32000 0.72640 0.36000 0.06480
8.33000 0.73000 0.36000 0.06480
8.34000 0.73360 0.36000 0.06480
8.35000 0.73720 0.36000 0.06480
8.36000 0.74080 0.36000 0.06480
8.37000 0.74440 0.36000 0.06480
8.38000 0.74800 0.36000 0.06480
8.39000 0.75160 0.36000 0.06480
8.40000 0.75520 0.36000 0.06480
8.41000 0.75880 0.36000 0.06480
8.42000 0.76240 0.36000 0.06480
8.43000 0.76600 0.36000 0.06480
8.44000 0.76960 0.36000 0.06480
8.45000 0.77320 0.36000 0.06480
8.46000 0.77680 0.36000 0.06480
8.47000 0.78040 0.36000 0.06480
8.48000 0.78400 0.36000 0.06480
8.49000 0.78760 0.36000 0.06480
8.50000 0.79120 0.36000 0.06480
8.51000 0.79480 0.36000 0.06480
8.52000 0.79840 0.36000 0.06480
8.53000 0.80200 0.36000 0.06480
8.54000 0.80560 0.36000 0.06480
8.55000 0.80920 0.36000 0.06480
8.56000 0.81280 0.36000 0.06480
8.57000 0.81640 0.36000 0.06480
8.58000 0.82000 0.36000 0.06480
8.59000 0.82360 0.36000 0.06480
8.60000 0.82720 0.36000 0.06480
8.61000 0.83080 0.36000 0.06480
8.62000 0.83440 0.36000 0.06480
8.63000 0.83800 0.36000 0.06480
8.64000 0.84160 0.36000 0.06480
8.65000 0.84520 0.36000 0.06480
8.66000 0.84880 0.36000 0.06480
8.67000 0.85240 0.36000 0.06480
8.68000 0.85600 0.36000 0.06480
8.69000 0.85960 0.36000 0.06480
8.70000 0.86320 0.36000 0.06480
8.71000 0.86680 0.36000 0.06480
8.72000 0.87040 0.36000 0.06480
8.73000 0.87400 0.36000 0.06480
8.74000 0.87760 0.36000 0.06480
8.75000 0.88120 0.36000 0.06480
8.76000 0.88480 0.36000 0.06480
8.77000 0.88840 0.36000 0.06480
8.78000 0.89200 0.36000 0.06480
8.79000 0.89560 0.36000 0.06480
8.80000 0.89920 0.36000 0.06480
8.81000 0.90280 0.36000 0.06480
8.82000 0.90640 0.36000 0.06480
8.83000 0.91000 0.36000 0.06480
8.84000 0.91360 0.36000 0.06480
8.85000 0.91720 0.36000 0.06480
8.86000 0.92080 0.36000 0.06480
8.87000 0.92440 0.36000 0.06480
8.88000 0.92800 0.36000 0.06480
8.89000 0.93160 0.36000 0.06480
8.90000 0.93520 0.36000 0.06480
8.91000 0.93880 0.36000 0.06480
8.92000 0.94240 0.36000 0.06480
8.93000 0.94600 0.36000 0.06480
8.94000 0.94960 0.36000 0.06480
8.95000 0.95320 0.36000 0.06480
8.96000 0.95680 0.36000 0.06480
8.97000 0.96040 0.36000 0.06480
8.98000 0.96400 0.36000 0.06480
8.99000 0.96760 0.36000 0.06480
9.00000 0.97120 0.36000 0.06480
9.01000 0.97480 0.36000 0.06480
9.02000 0.97840 0.36000 0.06480
9.03000 0.98200 0.36000 0.06480
9.04000 0.98560 0.36000 0.06480
9.05000 0.98920 0.36000 0.06480
9.06000 0.99280 0.36000 0.06480
9.07000 0.99640 0.36000 0.06480
9.08000 1.00000 0.36000 0.06480
9.09000 1.00360 0.36000 0.06480
9.10000 1.00720 0.36000 0.06480
9.11000 1.01080 0.36000 0.06480
9.12000 1.01440 0.36000 0.06480
9.13000 1.01800 0.36000 0.06480
9.14000 1.02160 0.36000 0.06480
9.15000 1.02520 0.36000 0.06480
9.16000 1.02880 0.36000 0.06480
9.17000 1.03240 0.36000 0.06480
9.18000 1.03600 0.36000 0.06480
9.19000 1.03960 0.36000 0.06480
9.20000 1.04320 0.36000 0.06480
9.21000 1.04680 0.36000 0.06480
9.22000 1.05040 0.36000 0.06480
9.23000 1.05400 0.36000 0.06480
9.24000 1.05760 0.36000 0.06480
9.25000 1.06120 0.36000 0.06480
9.26000 1.06480 0.36000 0.06480
9.27000 1.06840 0.36000 0.06480
9.28000 1.07200 0.36000 0.06480
9.29000 1.07560 0.36000 0.06480
9.30000 1.07920 0.36000 0.06480
9.31000 1.08280 0.36000 0.06480
9.32000 1.08640 0.36000 0.06480
9.33000 1.09000 0.36000 0.06480
9.34000 1.09360 0.36000 0.06480
9.35000 1.09720 0.36000 0.06480
9.36000 1.10080 0.36000 0.06480
9.37000 1.10440 0.36000 0.06480
9.38000 1.10800 0.36000 0.06480
9.39000 1.11160 0.36000 0.06480
9.40000 1.11520 0.36000 0.06480
9.41000 1.11880 0.36000 0.06480
9.42000 1.12240 0.36000 0.06480
9.43000 1.12600 0.36000 0.06480
9.44000 1.12960 0.36000 0.06480
9.45000 1.13320 0.36000 0.06480
9.46000 1.13680 0.36000 0.06480
9.47000 1.14040 0.36000 0.06480
9.48000 1.14400 0.36000 0.06480
9.49000 1.14760 0.36000 0.06480
9.50000 1.15120 0.36000 0.06480
9.51000 1.15480 0.36000 0.06480
9.52000 1.15840 0.36000 0.06480
9.53000 1.16200 0.36000 0.06480
9.54000 1.16560 0.36000 0.06480
9.55000 1.16920 0.36000 0.06480
9.56000 1.17280 0.36000 0.06480
9.57000 1.17640 0.36000 0.06480
9.58000 1.18000 0.36000 0.06480
9.59000 1.18360 0.36000 0.06480
9.60000 1.18720 0.36000 0.06480
9.61000 1.19080 0.36000 0.06480
9.62000 1.19440 0.36000 0.06480
9.63000 1.19800 0.36000 0.06480
9.64000 1.20160 0.36000 0.06480
9.65000 1.20520 0.36000 0.06480
9.66000 1.20880 0.36000 0.06480
9.67000 1.21240 0.36000 0.06480
9.68000 1.21600 0.36000 0.06480
9.69000 1.21960 0.36000 0.06480
9.70000 1.22320 0.36000 0.06480
9.71000 1.22680 0.36000 0.06480
9.72000 1.23040 0.36000 0.06480
9.73000 1.23400 0.36000 0.06480
9.74000 1.23760 0.36000 0.06480
9.75000 1.24120 0.36000 0.06480
9.76000 1.24480 0.36000 0.06480
9.77000 1.24840 0.36000 0.06480
9.78000 1.25200 0.36000 0.06480
9.79000 1.25560 0.36000 0.06480
9.80000 1.25920 0.36000 0.06480
9.81000 1.26280 0.36000 0.06480
9.82000 1.26640 0.36000 0.06480
9.83000 1.27000 0.36000 0.06480
9.84000 1.27360 0.36000 0.06480
9.85000 1.27720 0.36000 0.06480
9.86000 1.28080 0.36000 0.06480
9.87000 1.28440 0.36000 0.06480
9.88000 1.28800 0.36000 0.06480
9.89000 1.29160 0.36000 0.06480
9.90000 1.29520 0.36000 0.06480
9.91000 1.29880 0.36000 0.06480
9.92000 1.30240 0.36000 0.06480
9.93000 1.30600 0.36000 0.06480
9.94000 1.30960 0.36000 0.06480
9.95000 1.31320 0.36000 0.06480
9.96000 1.31680 0.36000 0.06480
9.97000 1.32040 0.36000 0.06480
9.98000 1.32400 0.36000 0.06480
9.99000 1.32760 0.36000 0.06480
10.00000 1.33120 0.36000 0.06480
10.01000 1.33480 0.36000 0.06480
10.02000 1.33840 0.36000 0.06480
10.03000 1.34200 0.36000 0.06480
10.04000 1.34560 0.36000 0.06480
10.05000 1.34920 0.36000 0.06480
10.06000 1.35280 0.36000 0.06480
10.07000 1.35640 0.36000 0.06480
10.08000 1.36000 0.36000 0.06480
10.09000 1.36360 0.36000 0.06480
10.10000 1.36720 0.36000 0.06480
10.11000 1.37080 0.36000 0.06480
10.12000 1.37440 0.36000 0.06480
10.13000 1.37800 0.36000 0.06480
10.14000 1.38160 0.36000 0.06480
10.15000 1.38520 0.36000 0.06480
10.16000 1.38880 0.36000 0.06480
10.17000 1.39240 0.36000 0.06480
10.18000 1.39600 0.36000 0.06480
10.19000 1.39960 0.36000 0.06480
10.20000 1.40320 0.36000 0.06480
10.21000 1.40680 0.36000 0.06480
10.22000 1.41040 0.36000 0.06480
10.23000 1.41400 0.36000 0.06480
10.24000 1.41760 0.36000 0.06480
10.25000 1.42120 0.36000 0.06480
10.26000 1.42480 0.36000 0.06480
10.27000 1.42840 0.36000 0.06480
10.28000 1.43200 0.36000 0.06480
10.29000 1.43560 0.36000 0.06480
10.30000 1.43920 0.36000 0.06480
10.31000 1.44280 0.36000 0.06480
10.32000 1.44640 0.36000 0.06480
10.33000 1.45000 0.36000 0.06480
10.34000 1.45360 0.36000 0.06480
10.35000 1.45720 0.36000 0.06480
10.36000 1.46080 0.36000 0.06480
10.37000 1.46440 0.36000 0.06480
10.38000 1.46800 0.36000 0.06480
10.39000 1.47160 0.36000 0.06480
10.40000 1.47520 0.36000 0.06480
10.41000 1.47880 0.36000 0.06480
10.42000 1.48240 0.36000 0.06480
10.43000 1.48600 0.36000 0.06480
10.44000 1.48960 0.36000 0.06480
10.45000 1.49320 0.36000 0.06480
10.46000 1.49680 0.36000 0.06480
10.47000 1.50040 0.36000 0.06480
10.48000 1.50400 0.36000 0.06480
10.49000 1.50760 0.36000 0.06480
10.50000 1.51120 0.36000 0.06480
10.51000 1.51480 0.36000 0.06480
10.52000 1.51840 0.36000 0.06480
10.53000 1.52200 0.36000 0.06480
10.54000 1.52560 0.36000 0.06480
10.55000 1.52920 0.36000 0.06480
10.56000 1.53280 0.36000 0.06480
10.57000 1.53640 0.36000 0.06480
10.58000 1.54000 0.36000 0.06480
10.59000 1.54360 0.36000 0.06480
10.60000 1.54720 0.36000 0.06480
10.61000 1.55080 0.36000 0.06480
10.62000 1.55440 0.36000 0.06480
10.63000 1.55800 0.36000 0.06480
10.64000 1.56160 0.36000 0.06480
10.65000 1.56520 0.36000 0.06480
10.66000 1.56880 0.36000 0.06480
10.67000 1.57240 0.36000 0.06480
10.68000 1.57600 0.36000 0.06480
10.69000 1.57960 0.36000 0.06480
10.70000 1.58320 0.36000 0.06480
10.71000 1.58680 0.36000 0.06480
10.72000 1.59040 0.36000 0.06480
10.73000 1.59400 0.36000 0.06480
10.74000 1.59760 0.36000 0.06480
10.75000 1.60120 0.36000 0.06480
10.76000 1.60480 0.36000 0.06480
10.77000 1.60840 0.36000 0.06480
10.78000 1.61200 0.36000 0.06480
10.79000 1.61560 0.36000 0.06480
10.80000 1.61920 0.36000 0.06480
10.81000 1.62280 0.36000 0.06480
10.82000 1.62640 0.36000 0.06480
10.83000 1.63000 0.36000 0.06480
10.84000 1.63360 0.36000 0.06480
10.85000 1.63720 0.36000 0.06480
10.86000 1.64080 0.36000 0.06480
10.87000 1.64440 0.36000 0.06480
10.88000 1.64800 0.36000 0.06480
10.89000 1.65160 0.36000 0.06480
10.90000 1.65520 0.36000 0.06480
10.91000 1.65880 0.36000 0.06480
10.92000 1.66240 0.36000 0.06480
10.93000 1.66600 0.36000 0.06480
10.94000 1.66960 0.36000 0.06480
10.95000 1.67320 0.36000 0.06480
10.96000 1.67680 0.36000 0.06480
10.97000 1.68040 0.36000 0.06480
10.98000 1.68400 0.36000 0.06480
10.99000 1.68760 0.36000 0.06480
11.00000 1.69120 0.36000 0.06480
11.01000 1.69480 0.36000 0.06480
11.02000 1.69840 0.36000 0.06480
11.03000 1.70200 0.36000 0.06480
11.04000 1.70560 0.36000 0.06480
11.05000 1.70920 0.36000 0.06480
11.06000 1.71280 0.36000 0.06480
11.07000 1.71640 0.36000 0.06480
11.08000 1.72000 0.36000 0.06480
11.09000 1.72360 0.36000 0.06480
11.10000 1.72720 0.36000 0.06480
11.11000 1.73080 0.36000 0.06480
11.12000 1.73440 0.36000 0.06480
11.13000 1.73800 0.36000 0.06480
11.14000 1.74160 0.36000 0.06480
11.15000 1.74520 0.36000 0.06480
11.16000 1.74880 0.36000 0.06480
11.17000 1.75240 0.36000 0.06480
11.18000 1.75600 0.36000 0.06480
11.19000 1.75960 0.36000 0.06480
11.20000 1.76320 0.36000 0.06480
11.21000 1.76680 0.36000 0.06480
11.22000 1.77040 0.36000 0.06480
11.23000 1.77400 0.36000 0.06480
11.24000 1.77760 0.36000 0.06480
11.25000 1.78120 0.36000 0.06480
11.26000 1.78480 0.36000 0.06480
11.27000 1.78840 0.36000 0.06480
11.28000 1.79200 0.36000 0.06480
11.29000 1.79560 0.36000 0.06480
11.30000 1.79920 0.36000 0.06480
11.31000 1.80280 0.36000 0.06480
11.32000 1.80640 0.36000 0.06480
11.33000 1.81000 0.36000 0.06480
11.34000 1.81360 0.36000 0.06480
11.35000 1.81720 0.36000 0.06480
11.36000 1.82080 0.36000 0.06480
11.37000 1.82440 0.36000 0.06480
11.38000 1.82800 0.36000 0.06480
11.39000 1.83160 0.36000 0.06480
11.40000 1.83520 0.36000 0.06480
11.41000 1.83880 0.36000 0.06480
11.42000 1.84240 0.36000 0.06480
11.43000 1.84600 0.36000 0.06480
11.44000 1.84960 0.36000 0.06480
11.45000 1.85320 0.36000 0.06480
11.46000 1.85680 0.36000 0.06480
11.47000 1.86040 0.36000 0.06480
11.48000 1.86400 0.36000 0.06480
11.49000 1.86760 0.36000 0.06480
11.50000 1.87120 0.36000 0.06480
11.51000 1.87480 0.36000 0.06480
11.52000 1.87840 0.36000 0.06480
11.53000 1.88200 0.36000 0.06480
11.54000 1.88560 0.36000 0.06480
11.55000 1.88920 0.36000 0.06480
11.56000 1.89280 0.36000 0.06480
11.57000 1.89640 0.36000 0.06480
11.58000 1.90000 0.36000 0.06480
11.59000 1.90360 0.36000 0.06480
11.60000 1.90720 0.36000 0.06480
11.61000 1.91080 0.36000 0.06480
11.62000 1.91440 0.36000 0.06480
11.63000 1.91800 0.36000 0.06480
11.64000 1.92160 0.36000 0.06480
11.65000 1.92520 0.36000 0.06480
11.66000 1.92880 0.36000 0.06480
11.67000 1.93240 0.36000 0.06480
11.68000 1.93600 0.36000 0.06480
11.69000 1.93960 0.36000 0.06480
11.70000 1.94320 0.36000 0.06480
11.71000 1.94680 0.36000 0.06480
11.72000 1.95040 0.36000 0.06480
11.73000 1.95400 0.36000 0.06480
11.74000 1.95760 0.36000 0.06480
11.75000 1.96120 0.36000 0.06480
11.76000 1.96480 0.36000 0.06480
11.77000 1.96840 0.36000 0.06480
11.78000 1.97200 0.36000 0.06480
11.79000 1.97560 0.36000 0.06480
11.80000 1.97920 0.36000 0.06480
11.81000 1.98280 0.36000 0.06480
11.82000 1.98640 0.36000 0.06480
11.83000 1.99000 0.36000 0.06480
11.84000 1.99360 0.36000 0.06480
11.85000 1.99720 0.36000 0.06480
11.86000 2.00080 0.36000 0.06480
11.87000 2.00440 0.36000 0.06480
11.88000 2.00800 0.36000 0.06480
11.89000 2.01160 0.36000 0.06480
11.90000 2.01520 0.36000 0.06480
11.91000 2.01880 0.36000 0.06480
11.92000 2.02240 0.36000 0.06480
11.93000 2.02600 0.36000 0.06480
11.94000 2.02960 0.36000 0.06480
11.95000 2.03320 0.36000 0.06480
11.96000 2.03680 0.36000 0.06480
11.97000 2.04040 0.36000 0.06480
11.98000 2.04400 0.36000 0.06480
11.99000 2.04760 0.36000 0.06480
12.00000 2.05120 0.36000 0.06480
12.01000 2.05480 0.36000 0.06480
12.02000 2.05840 0.36000 0.06480
12.03000 2.06200 0.36000 0.06480
12.04000 2.06560 0.36000 0.06480
12.05000 2.06920 0.36000 0.06480
12.06000 2.07280 0.36000 0.06480
12.07000 2.07640 0.36000 0.06480
12.08000 2.08000 0.36000 0.06480
12.09000 2.08360 0.36000 0.06480
12.10000 2.08720 0.36000 0.06480
12.11000 2.09080 0.36000 0.06480
12.12000 2.09440 0.36000 0.06480
12.13000 2.09800 0.36000 0.06480
12.14000 2.10160 0.36000 0.06480
12.15000 2.10520 0.36000 0.06480
12.16000 2.10880 0.36000 0.06480
12.17000 2.11240 0.36000 0.06480
12.18000 2.11600 0.36000 0.06480
12.19000 2.11960 0.36000 0.06480
12.20000 2.12320 0.36000 0.06480
12.21000 2.12680 0.36000 0.06480
12.22000 2.13040 0.36000 0.06480
12.23000 2.13400 0.36000 0.06480
12.24000 2.13760 0.36000 0.06480
12.25000 2.14120 0.36000 0.06480
12.26000 2.14480 0.36000 0.06480
12.27000 2.14840 0.36000 0.06480
12.28000 2.15200 0.36000 0.06480
12.29000 2.15560 0.36000 0.06480
12.30000 2.15920 0.36000 0.06480
12.31000 2.16280 0.36000 0.06480
12.32000 2.16640 0.36000 0.06480
12.33000 2.17000 0.36000 0.06480
12.34000 2.17360 0.36000 0.06480
12.35000 2.17720 0.36000 0.06480
12.36000 2.18080 0.36000 0.06480
12.37000 2.18440 0.36000 0.06480
12.38000 2.18800 0.36000 0.06480
12.39000 2.19160 0.36000 0.06480
12.40000 2.19520 0.36000 0.06480
12.41000 2.19880 0.36000 0.06480
12.42000 2.20240 0.36000 0.06480
12.43000 2.20600 0.36000 0.06480
12.44000 2.20960 0.36000 0.06480
12.45000 2.21320 0.36000 0.06480
12.46000 2.21680 0.36000 0.06480
12.47000 2.22040 0.36000 0.06480
12.48000 2.22400 0.36000 0.06480
12.49000 2.22760 0.36000 0.06480
12.50000 2.23120 0.36000 0.06480
12.51000 2.23480 0.36000 0.06480
12.52000 2.23840 0.36000 0.06480
12.53000 2.24200 0.36000 0.06480
12.54000 2.24560 0.36000 0.06480
12.55000 2.24920 0.36000 0.06480
12.56000 2.25280 0.36000 0.06480
12.57000 2.25640 0.36000 0.06480
12.58000 2.26000 0.36000 0.06480
12.59000 2.26360 0.36000 0.06480
12.60000 2.26720 0.36000 0.06480
12.61000 2.27080 0.36000 0.06480
12.62000 2.27440 0.36000 0.06480
12.63000 2.27800 0.36000 0.06480
12.64000 2.28160 0.36000 0.06480
12.65000 2.28520 0.36000 0.06480
12.66000 2.28880 0.36000 0.06480
12.67000 2.29240 0.36000 0.06480
12.68000 2.29600 0.36000 0.06480
12.69000 2.29960 0.36000 0.06480
12.70000 2.30320 0.36000 0.06480
12.71000 2.30680 0.36000 0.06480
12.72000 2.31040 0.36000 0.06480
12.73000 2.31400 0.36000 0.06480
12.74000 2.31760 0.36000 0.06480
12.75000 2.32120 0.36000 0.06480
12.76000 2.32480 0.36000 0.06480
12.77000 2.32840 0.36000 0.06480
12.78000 2.33200 0.36000 0.06480
12.79000 2.33560 0.36000 0.06480
12.80000 2.33920 0.36000 0.06480
12.81000 2.34280 0.36000 0.06480
12.82000 2.34640 0.36000 0.06480
12.83000 2.35000 0.36000 0.06480
12.84000 2.35360 0.36000 0.06480
12.85000 2.35720 0.36000 0.06480
12.86000 2.36080 0.36000 0.06480
12.87000 2.36440 0.36000 0.06480
12.88000 2.36800 0.36000 0.06480
12.89000 2.37160 0.36000 0.06480
12.90000 2.37520 0.36000 0.06480
12.91000 2.37880 0.36000 0.06480
12.92000 2.38240 0.36000 0.06480
12.93000 2.38600 0.36000 0.06480
12.94000 2.38960 0.36000 0.06480
12.95000 2.39320 0.36000 0.06480
12.96000 2.39680 0.36000 0.06480
12.97000 2.40040 0.36000 0.06480
12.98000 2.40400 0.36000 0.06480
12.99000 2.40760 0.36000 0.06480
13.00000 2.41120 0.36000 0.06480
13.01000 2.41480 0.36000 0.06480
13.02000 2.41840 0.36000 0.06480
13.03000 2.42200 0.36000 0.06480
13.04000 2.42560 0.36000 0.06480
13.05000 2.42920 0.36000 0.06480
13.06000 2.43280 0.36000 0.06480
13.07000 2.43640 0.36000 0.06480
13.08000 2.44000 0.36000 0.06480
13.09000 2.44360 0.36000 0.06480
13.10000 2.44720 0.36000 0.06480
13.11000 2.45080 0.36000 0.06480
13.12000 2.45440 0.36000 0.06480
13.13000 2.45800 0.36000 0.06480
13.14000 2.46160 0.36000 0.06480
13.15000 2.46520 0.36000 0.06480
13.16000 2.46880 0.36000 0.06480
13.17000 2.47240 0.36000 0.06480
13.18000 2.47600 0.36000 0.06480
13.19000 2.47960 0.36000 0.06480
13.20000 2.48320 0.36000 0.06480
13.21000 2.48680 0.36000 0.06480
13.22000 2.49040 0.36000 0.06480
13.23000 2.49400 0.36000 0.06480
13.24000 2.49760 0.36000 0.06480
13.25000 2.50120 0.36000 0.06480
13.26000 2.50480 0.36000 0.06480
13.27000 2.50840 0.36000 0.06480
13.28000 2.51200 0.36000 0.06480
13.29000 2.51560 0.36000 0.06480
13.30000 2.51920 0.36000 0.06480
13.31000 2.52280 0.36000 0.06480
13.32000 2.52640 0.36000 0.06480
13.33000 2.53000 0.36000 0.06480
13.34000 2.53360 0.36000 0.06480
13.35000 2.53720 0.36000 0.06480
13.36000 2.54080 0.36000 0.06480
13.37000 2.54440 0.36000 0.06480
13.38000 2.54800 0.36000 0.06480
13.39000 2.55160 0.36000 0.06480
13.40000 2.55520 0.36000 0.06480
13.41000 2.55880 0.36000 0.06480
13.42000 2.56240 0.36000 0.06480
13.43000 2.56600 0.36000 0.06480
13.44000 2.56960 0.36000 0.06480
13.45000 2.57320 0.36000 0.06480
13.46000 2.57680 0.36000 0.06480
13.47000 2.58040 0.36000 0.06480
13.48000 2.58400 0.36000 0.06480
13.49000 2.58760 0.36000 0.06480
13.50000 2.59120 0.36000 0.06480
13.51000 2.59480 0.36000 0.06480
13.52000 2.59840 0.36000 0.06480
13.53000 2.60200 0.36000 0.06480
13.54000 2.60560 0.36000 0.06480
13.55000 2.60920 0.36000 0.06480
13.56000 2.61280 0.36000 0.06480
13.57000 2.61640 0.36000 0.06480
13.58000 2.62000 0.36000 0.06480
13.59000 2.62360 0.36000 0.06480
13.60000 2.62720 0.36000 0.06480
13.61000 2.63080 0.36000 0.06480
13.62000 2.63440 0.36000 0.06480
13.63000 2.63800 0.36000 0.06480
13.64000 2.64160 0.36000 0.06480
13.65000 2.64520 0.36000 0.06480
13.66000 2.64880 0.36000 0.06480
13.67000 2.65240 0.36000 0.06480
13.68000 2.65600 0.36000 0.06480
13.69000 2.65960 0.36000 0.06480
